GEO_ID,NAME_x,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017,GEOID10,DISTRICT,PSA,NAME,POLDIST_ID,GIS_ID,SECTOR
1000000US110010074043004,"Block 3004, Block Group 3, Census Tract 74.04, District of Columbia, District of Columbia",28,0,28,0,0,0,0,0,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,110010074043004,7,704,704,7,psa_5,7D2
1000000US110010070002005,"Block 2005, Block Group 2, Census Tract 70, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010070002005,1,106,106,1,psa_13,1D3
1000000US110010023012005,"Block 2005, Block Group 2, Census Tract 23.01, District of Columbia, District of Columbia",140,12,126,0,0,0,0,2,140,139,11,126,0,0,0,0,2,1,1,0,0,0,0,0,0,110010023012005,4,407,407,4,psa_47,4D2
1000000US110010055001003,"Block 1003, Block Group 1, Census Tract 55, District of Columbia, District of Columbia",73,61,0,0,5,0,3,4,73,69,59,0,0,5,0,2,3,4,2,0,0,0,0,1,1,110010055001003,2,208,208,2,psa_33,2D3
1000000US110010078031011,"Block 1011, Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010078031011,6,602,602,6,psa_25,6D1
1000000US110010062021168,"Block 1168, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021168,2,207,207,2,psa_24,2D3
1000000US110010079014000,"Block 4000, Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia",91,9,82,0,0,0,0,0,91,90,8,82,0,0,0,0,0,1,1,0,0,0,0,0,0,110010079014000,5,507,507,5,psa_23,5D3
1000000US110010093021008,"Block 1008, Block Group 1, Census Tract 93.02, District of Columbia, District of Columbia",42,5,36,0,0,0,0,1,42,41,4,36,0,0,0,0,1,1,1,0,0,0,0,0,0,110010093021008,5,504,504,5,psa_43,5D2
1000000US110010025011007,"Block 1007, Block Group 1, Census Tract 25.01, District of Columbia, District of Columbia",215,1,205,2,0,0,2,5,215,212,1,205,1,0,0,0,5,3,0,0,1,0,0,2,0,110010025011007,4,404,404,4,psa_48,4D3
1000000US110010068041024,"Block 1024, Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010068041024,1,107,107,1,psa_16,1D2
1000000US110010095033003,"Block 3003, Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia",22,1,19,0,0,0,0,2,22,22,1,19,0,0,0,0,2,0,0,0,0,0,0,0,0,110010095033003,4,405,405,4,psa_49,4D2
1000000US110010021015002,"Block 5002, Block Group 5, Census Tract 21.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010021015002,4,403,403,4,psa_51,4D1
1000000US110010046002014,"Block 2014, Block Group 2, Census Tract 46, District of Columbia, District of Columbia",75,27,36,0,2,0,5,5,75,64,22,35,0,2,0,0,5,11,5,1,0,0,0,5,0,110010046002014,3,308,308,3,psa_27,3D2
1000000US110010056002011,"Block 2011, Block Group 2, Census Tract 56, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010056002011,2,206,206,2,psa_29,2D2
1000000US110010017021002,"Block 1002, Block Group 1, Census Tract 17.02, District of Columbia, District of Columbia",22,5,12,0,0,0,4,1,22,21,5,12,0,0,0,3,1,1,0,0,0,0,0,1,0,110010017021002,4,401,401,4,psa_56,4D1
1000000US110010082002007,"Block 2007, Block Group 2, Census Tract 82, District of Columbia, District of Columbia",6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010082002007,1,102,102,1,psa_18,1D1
1000000US110010107002020,"Block 2020, Block Group 2, Census Tract 107, District of Columbia, District of Columbia",40,33,1,0,6,0,0,0,40,36,29,1,0,6,0,0,0,4,4,0,0,0,0,0,0,110010107002020,2,208,208,2,psa_33,2D3
1000000US110010044001016,"Block 1016, Block Group 1, Census Tract 44, District of Columbia, District of Columbia",290,226,30,1,21,0,3,9,290,267,211,29,1,21,0,1,4,23,15,1,0,0,0,2,5,110010044001016,3,305,305,3,psa_32,3D2
1000000US110010087011006,"Block 1006, Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia",179,21,148,0,5,0,2,3,179,174,20,148,0,5,0,0,1,5,1,0,0,0,0,2,2,110010087011006,5,502,502,5,psa_40,5D1
1000000US110010019022019,"Block 2019, Block Group 2, Census Tract 19.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010019022019,4,406,406,4,psa_54,4D2
1000000US110010071002013,"Block 2013, Block Group 2, Census Tract 71, District of Columbia, District of Columbia",109,50,45,0,3,0,0,11,109,92,42,45,0,3,0,0,2,17,8,0,0,0,0,0,9,110010071002013,1,106,106,1,psa_13,1D3
1000000US110010077091001,"Block 1001, Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia",29,0,28,1,0,0,0,0,29,29,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,110010077091001,6,605,605,6,psa_11,6D2
1000000US110010104002009,"Block 2009, Block Group 2, Census Tract 104, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010104002009,7,703,703,7,psa_8,7D1
1000000US110010095033006,"Block 3006, Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia",6,0,6,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,110010095033006,4,405,405,4,psa_49,4D2
1000000US110010103003005,"Block 3005, Block Group 3, Census Tract 103, District of Columbia, District of Columbia",62,16,34,0,2,0,7,3,62,54,15,34,0,2,0,0,3,8,1,0,0,0,0,7,0,110010103003005,4,401,401,4,psa_56,4D1
1000000US110010078043002,"Block 3002, Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia",37,1,36,0,0,0,0,0,37,37,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,110010078043002,6,602,602,6,psa_25,6D1
1000000US110010106002015,"Block 2015, Block Group 2, Census Tract 106, District of Columbia, District of Columbia",152,44,94,5,3,0,6,0,152,134,38,93,0,3,0,0,0,18,6,1,5,0,0,6,0,110010106002015,5,501,501,5,psa_35,5D1
1000000US110010020012013,"Block 2013, Block Group 2, Census Tract 20.01, District of Columbia, District of Columbia",78,30,39,0,6,0,0,3,78,76,29,39,0,6,0,0,2,2,1,0,0,0,0,0,1,110010020012013,4,403,403,4,psa_51,4D1
1000000US110010024001000,"Block 1000, Block Group 1, Census Tract 24, District of Columbia, District of Columbia",223,68,121,0,3,0,23,8,223,169,39,121,0,3,0,0,6,54,29,0,0,0,0,23,2,110010024001000,4,407,407,4,psa_47,4D2
1000000US110010056001009,"Block 1009, Block Group 1, Census Tract 56, District of Columbia, District of Columbia",2,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110010056001009,2,207,207,2,psa_24,2D3
1000000US110010005021001,"Block 1001, Block Group 1, Census Tract 5.02, District of Columbia, District of Columbia",303,262,9,2,18,0,10,2,303,282,250,9,2,18,0,1,2,21,12,0,0,0,0,9,0,110010005021001,2,204,204,2,psa_44,2D2
1000000US110010050011004,"Block 1004, Block Group 1, Census Tract 50.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010050011004,3,307,307,3,psa_28,3D3
1000000US110010094003000,"Block 3000, Block Group 3, Census Tract 94, District of Columbia, District of Columbia",144,28,83,2,16,0,14,1,144,112,14,80,2,16,0,0,0,32,14,3,0,0,0,14,1,110010094003000,5,503,503,5,psa_45,5D2
1000000US110010001003006,"Block 3006, Block Group 3, Census Tract 1, District of Columbia, District of Columbia",124,123,0,0,0,0,1,0,124,115,115,0,0,0,0,0,0,9,8,0,0,0,0,1,0,110010001003006,2,206,206,2,psa_29,2D2
1000000US110010016003012,"Block 3012, Block Group 3, Census Tract 16, District of Columbia, District of Columbia",22,1,21,0,0,0,0,0,22,22,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,110010016003012,4,401,401,4,psa_56,4D1
1000000US110010056004006,"Block 4006, Block Group 4, Census Tract 56, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010056004006,2,207,207,2,psa_24,2D3
1000000US110010095091006,"Block 1006, Block Group 1, Census Tract 95.09, District of Columbia, District of Columbia",139,0,138,0,1,0,0,0,139,133,0,132,0,1,0,0,0,6,0,6,0,0,0,0,0,110010095091006,4,405,405,4,psa_49,4D2
1000000US110010106002019,"Block 2019, Block Group 2, Census Tract 106, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010106002019,5,501,501,5,psa_35,5D1
1000000US110010072001020,"Block 1020, Block Group 1, Census Tract 72, District of Columbia, District of Columbia",52,21,30,0,0,0,0,1,52,51,20,30,0,0,0,0,1,1,1,0,0,0,0,0,0,110010072001020,1,106,106,1,psa_13,1D3
1000000US110010014012017,"Block 2017, Block Group 2, Census Tract 14.01, District of Columbia, District of Columbia",70,62,0,0,5,0,1,2,70,66,61,0,0,5,0,0,0,4,1,0,0,0,0,1,2,110010014012017,2,201,201,2,psa_55,2D1
1000000US110010077071012,"Block 1012, Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",51,0,51,0,0,0,0,0,51,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,110010077071012,6,604,604,6,psa_14,6D3
1000000US110010095053017,"Block 3017, Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",29,0,29,0,0,0,0,0,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,110010095053017,4,406,406,4,psa_54,4D2
1000000US110010027023012,"Block 3012, Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010027023012,3,302,302,3,psa_42,3D1
1000000US110010044001009,"Block 1009, Block Group 1, Census Tract 44, District of Columbia, District of Columbia",137,101,15,0,13,0,0,8,137,133,99,15,0,13,0,0,6,4,2,0,0,0,0,0,2,110010044001009,3,305,305,3,psa_32,3D2
1000000US110010005011010,"Block 1010, Block Group 1, Census Tract 5.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010005011010,2,204,204,2,psa_44,2D2
1000000US110010041003009,"Block 3009, Block Group 3, Census Tract 41, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010041003009,2,208,208,2,psa_33,2D3
1000000US110010078042007,"Block 2007, Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia",204,0,191,0,0,0,0,13,204,204,0,191,0,0,0,0,13,0,0,0,0,0,0,0,0,110010078042007,6,602,602,6,psa_25,6D1
1000000US110010111003024,"Block 3024, Block Group 3, Census Tract 111, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010111003024,5,503,503,5,psa_45,5D2
1000000US110010009012020,"Block 2020, Block Group 2, Census Tract 9.01, District of Columbia, District of Columbia",74,70,0,0,3,0,1,0,74,71,68,0,0,3,0,0,0,3,2,0,0,0,0,1,0,110010009012020,2,205,205,2,psa_46,2D2
1000000US110010098022001,"Block 2001, Block Group 2, Census Tract 98.02, District of Columbia, District of Columbia",118,3,112,0,0,0,0,3,118,115,3,109,0,0,0,0,3,3,0,3,0,0,0,0,0,110010098022001,7,706,706,7,psa_2,7D3
1000000US110010019013012,"Block 3012, Block Group 3, Census Tract 19.01, District of Columbia, District of Columbia",143,17,114,0,1,0,5,6,143,123,12,107,0,1,0,0,3,20,5,7,0,0,0,5,3,110010019013012,4,402,402,4,psa_53,4D1
1000000US110010055001017,"Block 1017, Block Group 1, Census Tract 55, District of Columbia, District of Columbia",179,156,7,0,11,0,1,4,179,171,151,5,0,11,0,0,4,8,5,2,0,0,0,1,0,110010055001017,2,208,208,2,psa_33,2D3
1000000US110010062021026,"Block 1026, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021026,2,209,209,2,psa_57,2D3
1000000US110010009021004,"Block 1004, Block Group 1, Census Tract 9.02, District of Columbia, District of Columbia",22,17,2,0,1,0,0,2,22,22,17,2,0,1,0,0,2,0,0,0,0,0,0,0,0,110010009021004,2,205,205,2,psa_46,2D2
1000000US110010059001036,"Block 1036, Block Group 1, Census Tract 59, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010059001036,1,101,101,1,psa_20,1D1
1000000US110010093012013,"Block 2013, Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia",7,4,3,0,0,0,0,0,7,6,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,110010093012013,5,504,504,5,psa_43,5D2
1000000US110010008013027,"Block 3027, Block Group 3, Census Tract 8.01, District of Columbia, District of Columbia",48,43,1,0,4,0,0,0,48,48,43,1,0,4,0,0,0,0,0,0,0,0,0,0,0,110010008013027,2,205,205,2,psa_46,2D2
1000000US110010089031005,"Block 1005, Block Group 1, Census Tract 89.03, District of Columbia, District of Columbia",213,4,198,0,3,0,0,8,213,213,4,198,0,3,0,0,8,0,0,0,0,0,0,0,0,110010089031005,5,507,507,5,psa_23,5D3
1000000US110010012004011,"Block 4011, Block Group 4, Census Tract 12, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010012004011,2,203,203,2,psa_50,2D1
1000000US110010021025000,"Block 5000, Block Group 5, Census Tract 21.02, District of Columbia, District of Columbia",124,23,95,5,0,0,1,0,124,110,14,91,5,0,0,0,0,14,9,4,0,0,0,1,0,110010021025000,4,403,403,4,psa_51,4D1
1000000US110010058001012,"Block 1012, Block Group 1, Census Tract 58, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010058001012,2,209,209,2,psa_57,2D3
1000000US110010062021072,"Block 1072, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021072,2,207,207,2,psa_24,2D3
1000000US110010015001010,"Block 1010, Block Group 1, Census Tract 15, District of Columbia, District of Columbia",66,45,20,1,0,0,0,0,66,58,37,20,1,0,0,0,0,8,8,0,0,0,0,0,0,110010015001010,2,201,201,2,psa_55,2D1
1000000US110010062021029,"Block 1029, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021029,2,207,207,2,psa_24,2D3
1000000US110010053014001,"Block 4001, Block Group 4, Census Tract 53.01, District of Columbia, District of Columbia",110,94,2,0,4,0,7,3,110,100,90,2,0,4,0,1,3,10,4,0,0,0,0,6,0,110010053014001,3,301,301,3,psa_31,3D3
1000000US110010079012001,"Block 2001, Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia",127,16,102,1,0,0,0,8,127,125,14,102,1,0,0,0,8,2,2,0,0,0,0,0,0,110010079012001,5,507,507,5,psa_23,5D3
1000000US110010080012005,"Block 2005, Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia",68,39,23,0,1,0,1,4,68,65,38,23,0,1,0,0,3,3,1,0,0,0,0,1,1,110010080012005,1,108,108,1,psa_17,1D2
1000000US110010009011013,"Block 1013, Block Group 1, Census Tract 9.01, District of Columbia, District of Columbia",95,86,1,1,5,0,0,2,95,90,82,1,0,5,0,0,2,5,4,0,1,0,0,0,0,110010009011013,2,205,205,2,psa_46,2D2
1000000US110010010013006,"Block 3006, Block Group 3, Census Tract 10.01, District of Columbia, District of Columbia",89,87,0,0,0,0,0,2,89,87,85,0,0,0,0,0,2,2,2,0,0,0,0,0,0,110010010013006,2,202,202,2,psa_52,2D1
1000000US110010087022002,"Block 2002, Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia",49,32,14,0,0,0,2,1,49,39,24,14,0,0,0,0,1,10,8,0,0,0,0,2,0,110010087022002,5,502,502,5,psa_40,5D1
1000000US110010092032013,"Block 2013, Block Group 2, Census Tract 92.03, District of Columbia, District of Columbia",131,6,102,0,12,0,7,4,131,125,6,102,0,12,0,1,4,6,0,0,0,0,0,6,0,110010092032013,5,502,502,5,psa_40,5D1
1000000US110010110002010,"Block 2010, Block Group 2, Census Tract 110, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010110002010,1,105,105,1,psa_22,1D3
1000000US110010009022006,"Block 2006, Block Group 2, Census Tract 9.02, District of Columbia, District of Columbia",63,50,4,0,5,0,0,4,63,63,50,4,0,5,0,0,4,0,0,0,0,0,0,0,0,110010009022006,2,205,205,2,psa_46,2D2
1000000US110010016002009,"Block 2009, Block Group 2, Census Tract 16, District of Columbia, District of Columbia",48,9,26,0,0,0,4,9,48,38,8,26,0,0,0,0,4,10,1,0,0,0,0,4,5,110010016002009,4,401,401,4,psa_56,4D1
1000000US110010016003010,"Block 3010, Block Group 3, Census Tract 16, District of Columbia, District of Columbia",59,12,47,0,0,0,0,0,59,59,12,47,0,0,0,0,0,0,0,0,0,0,0,0,0,110010016003010,4,401,401,4,psa_56,4D1
1000000US110010078092004,"Block 2004, Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia",44,0,44,0,0,0,0,0,44,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,110010078092004,6,602,602,6,psa_25,6D1
1000000US110010074011011,"Block 1011, Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010074011011,7,701,701,7,psa_9,7D1
1000000US110010015001023,"Block 1023, Block Group 1, Census Tract 15, District of Columbia, District of Columbia",64,35,23,0,6,0,0,0,64,63,34,23,0,6,0,0,0,1,1,0,0,0,0,0,0,110010015001023,2,201,201,2,psa_55,2D1
1000000US110010034002017,"Block 2017, Block Group 2, Census Tract 34, District of Columbia, District of Columbia",72,17,54,0,0,0,0,1,72,69,15,53,0,0,0,0,1,3,2,1,0,0,0,0,0,110010034002017,3,306,306,3,psa_38,3D2
1000000US110010073011001,"Block 1001, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010073011001,7,703,703,7,psa_8,7D1
1000000US110010068012000,"Block 2000, Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia",78,20,56,0,0,0,0,2,78,77,19,56,0,0,0,0,2,1,1,0,0,0,0,0,0,110010068012000,1,107,107,1,psa_16,1D2
1000000US110010052012002,"Block 2002, Block Group 2, Census Tract 52.01, District of Columbia, District of Columbia",172,143,5,0,14,1,2,7,172,154,127,5,0,14,1,0,7,18,16,0,0,0,0,2,0,110010052012002,3,301,301,3,psa_31,3D3
1000000US110010019013010,"Block 3010, Block Group 3, Census Tract 19.01, District of Columbia, District of Columbia",78,12,62,0,4,0,0,0,78,64,3,57,0,4,0,0,0,14,9,5,0,0,0,0,0,110010019013010,4,402,402,4,psa_53,4D1
1000000US110010020021004,"Block 1004, Block Group 1, Census Tract 20.02, District of Columbia, District of Columbia",21,9,10,0,0,0,2,0,21,19,9,10,0,0,0,0,0,2,0,0,0,0,0,2,0,110010020021004,4,403,403,4,psa_51,4D1
1000000US110010078041008,"Block 1008, Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia",62,0,62,0,0,0,0,0,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,110010078041008,6,602,602,6,psa_25,6D1
1000000US110010095032013,"Block 2013, Block Group 2, Census Tract 95.03, District of Columbia, District of Columbia",46,6,38,0,0,0,0,2,46,45,5,38,0,0,0,0,2,1,1,0,0,0,0,0,0,110010095032013,5,504,504,5,psa_43,5D2
1000000US110010041002000,"Block 2000, Block Group 2, Census Tract 41, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010041002000,2,204,204,2,psa_44,2D2
1000000US110010106002047,"Block 2047, Block Group 2, Census Tract 106, District of Columbia, District of Columbia",92,32,56,0,0,0,0,4,92,91,31,56,0,0,0,0,4,1,1,0,0,0,0,0,0,110010106002047,5,501,501,5,psa_35,5D1
1000000US110010087022007,"Block 2007, Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia",60,14,39,1,1,0,0,5,60,58,14,38,1,1,0,0,4,2,0,1,0,0,0,0,1,110010087022007,5,502,502,5,psa_40,5D1
1000000US110010006002000,"Block 2000, Block Group 2, Census Tract 6, District of Columbia, District of Columbia",173,155,3,0,8,0,3,4,173,149,137,2,0,8,0,0,2,24,18,1,0,0,0,3,2,110010006002000,2,203,203,2,psa_50,2D1
1000000US110010003004008,"Block 4008, Block Group 4, Census Tract 3, District of Columbia, District of Columbia",120,113,2,1,1,0,0,3,120,117,110,2,1,1,0,0,3,3,3,0,0,0,0,0,0,110010003004008,2,204,204,2,psa_44,2D2
1000000US110010041002012,"Block 2012, Block Group 2, Census Tract 41, District of Columbia, District of Columbia",202,174,5,2,16,0,0,5,202,186,162,4,0,15,0,0,5,16,12,1,2,1,0,0,0,110010041002012,2,208,208,2,psa_33,2D3
1000000US110010075041008,"Block 1008, Block Group 1, Census Tract 75.04, District of Columbia, District of Columbia",252,0,243,4,0,0,0,5,252,252,0,243,4,0,0,0,5,0,0,0,0,0,0,0,0,110010075041008,7,701,701,7,psa_9,7D1
1000000US110010095041014,"Block 1014, Block Group 1, Census Tract 95.04, District of Columbia, District of Columbia",107,10,94,1,0,0,2,0,107,104,10,93,1,0,0,0,0,3,0,1,0,0,0,2,0,110010095041014,4,405,405,4,psa_49,4D2
1000000US110010097001015,"Block 1015, Block Group 1, Census Tract 97, District of Columbia, District of Columbia",172,0,170,0,0,0,0,2,172,171,0,170,0,0,0,0,1,1,0,0,0,0,0,0,1,110010097001015,7,706,706,7,psa_2,7D3
1000000US110010103003000,"Block 3000, Block Group 3, Census Tract 103, District of Columbia, District of Columbia",55,29,21,0,0,0,0,5,55,49,23,21,0,0,0,0,5,6,6,0,0,0,0,0,0,110010103003000,4,401,401,4,psa_56,4D1
1000000US110010064002022,"Block 2022, Block Group 2, Census Tract 64, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010064002022,1,105,105,1,psa_22,1D3
1000000US110010094003014,"Block 3014, Block Group 3, Census Tract 94, District of Columbia, District of Columbia",73,12,61,0,0,0,0,0,73,68,7,61,0,0,0,0,0,5,5,0,0,0,0,0,0,110010094003014,5,503,503,5,psa_45,5D2
1000000US110010027022001,"Block 2001, Block Group 2, Census Tract 27.02, District of Columbia, District of Columbia",300,265,15,1,9,0,3,7,300,281,251,14,1,9,0,1,5,19,14,1,0,0,0,2,2,110010027022001,3,302,302,3,psa_42,3D1
1000000US110010021025005,"Block 5005, Block Group 5, Census Tract 21.02, District of Columbia, District of Columbia",122,13,88,0,0,0,18,3,122,99,9,86,0,0,0,1,3,23,4,2,0,0,0,17,0,110010021025005,4,403,403,4,psa_51,4D1
1000000US110010020023005,"Block 3005, Block Group 3, Census Tract 20.02, District of Columbia, District of Columbia",161,38,106,1,7,0,7,2,161,150,33,106,1,7,0,1,2,11,5,0,0,0,0,6,0,110010020023005,4,403,403,4,psa_51,4D1
1000000US110010001004026,"Block 4026, Block Group 4, Census Tract 1, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010001004026,2,206,206,2,psa_29,2D2
1000000US110010009011009,"Block 1009, Block Group 1, Census Tract 9.01, District of Columbia, District of Columbia",162,149,5,0,5,0,0,3,162,162,149,5,0,5,0,0,3,0,0,0,0,0,0,0,0,110010009011009,2,205,205,2,psa_46,2D2
1000000US110010092031005,"Block 1005, Block Group 1, Census Tract 92.03, District of Columbia, District of Columbia",173,19,152,0,2,0,0,0,173,172,19,151,0,2,0,0,0,1,0,1,0,0,0,0,0,110010092031005,5,502,502,5,psa_40,5D1
1000000US110010012004002,"Block 4002, Block Group 4, Census Tract 12, District of Columbia, District of Columbia",12,12,0,0,0,0,0,0,12,11,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,110010012004002,2,202,202,2,psa_52,2D1
1000000US110010049012001,"Block 2001, Block Group 2, Census Tract 49.01, District of Columbia, District of Columbia",65,33,14,1,6,0,9,2,65,51,29,14,1,6,0,0,1,14,4,0,0,0,0,9,1,110010049012001,3,307,307,3,psa_28,3D3
1000000US110010074072008,"Block 2008, Block Group 2, Census Tract 74.07, District of Columbia, District of Columbia",239,0,229,0,0,0,0,10,239,239,0,229,0,0,0,0,10,0,0,0,0,0,0,0,0,110010074072008,7,703,703,7,psa_8,7D1
